provincia,nombreMunicipio,CodigoVia,tipoVia,nombreVia
VALENCIA,EL PUIG DE SANTA MARIA,303,CL,ISABEL DE VILLENA DE
VALENCIA,EL PUIG DE SANTA MARIA,130,CL,JOAN FUSTER
VALENCIA,EL PUIG DE SANTA MARIA,147,CL,JOANOT MARTORELL
VALENCIA,EL PUIG DE SANTA MARIA,33,CL,JOAQUIN FENOLLOSA
VALENCIA,EL PUIG DE SANTA MARIA,310,CL,JOSE ESTEVE EDO
VALENCIA,EL PUIG DE SANTA MARIA,35,CL,JOSEP BENLLIURE
VALENCIA,EL PUIG DE SANTA MARIA,83,CL,JOSEP MONTERDE
VALENCIA,EL PUIG DE SANTA MARIA,177,CL,K
VALENCIA,EL PUIG DE SANTA MARIA,321,CL,LA PALMA
VALENCIA,EL PUIG DE SANTA MARIA,323,TR,LA PALMA
VALENCIA,EL PUIG DE SANTA MARIA,153,PZ,"L'AJUNTAMENT, DE"
VALENCIA,EL PUIG DE SANTA MARIA,320,CL,LANZAROTE
VALENCIA,EL PUIG DE SANTA MARIA,249,CL,L'ESCUCO
VALENCIA,EL PUIG DE SANTA MARIA,131,CL,LITERAT AZORIN
VALENCIA,EL PUIG DE SANTA MARIA,836,CL,LLEVANT
VALENCIA,EL PUIG DE SANTA MARIA,157,CL,LLIBERTAT
VALENCIA,EL PUIG DE SANTA MARIA,100,PD,LLOMETA
VALENCIA,EL PUIG DE SANTA MARIA,148,CL,LLUIS VIVES
VALENCIA,EL PUIG DE SANTA MARIA,62,CL,LO RAT PENAT
VALENCIA,EL PUIG DE SANTA MARIA,285,CL,MAESTRA SOLEDAD CRESPO
VALENCIA,EL PUIG DE SANTA MARIA,36,PD,MAIMONA
VALENCIA,EL PUIG DE SANTA MARIA,126,CL,MAJOR
VALENCIA,EL PUIG DE SANTA MARIA,128,CL,MALVES
VALENCIA,EL PUIG DE SANTA MARIA,37,CL,MAR
VALENCIA,EL PUIG DE SANTA MARIA,38,CL,MAR
VALENCIA,EL PUIG DE SANTA MARIA,39,TR,MAR
VALENCIA,EL PUIG DE SANTA MARIA,238,CL,MAR
VALENCIA,EL PUIG DE SANTA MARIA,181,UR,MAR PLATA APOLO
VALENCIA,EL PUIG DE SANTA MARIA,182,UR,MAR PLATA ARIES
VALENCIA,EL PUIG DE SANTA MARIA,183,UR,MAR PLATA CLIPER
VALENCIA,EL PUIG DE SANTA MARIA,184,UR,MAR PLATA LEO
VALENCIA,EL PUIG DE SANTA MARIA,185,UR,MAR PLATA ORION
VALENCIA,EL PUIG DE SANTA MARIA,186,UR,MAR PLATA YOLA
VALENCIA,EL PUIG DE SANTA MARIA,178,UR,MAR PLATA-ADMIRAL
VALENCIA,EL PUIG DE SANTA MARIA,179,UR,MAR PLATA-ALFA DOS
VALENCIA,EL PUIG DE SANTA MARIA,180,UR,MAR PLATA-ALFA UNO
VALENCIA,EL PUIG DE SANTA MARIA,85,CL,MARGARIDA DE LLURIA
VALENCIA,EL PUIG DE SANTA MARIA,318,CL,MARIA ZAMBRANO
VALENCIA,EL PUIG DE SANTA MARIA,269,PZ,MARIANO BENLLIURE
VALENCIA,EL PUIG DE SANTA MARIA,118,PS,MARITIMO
VALENCIA,EL PUIG DE SANTA MARIA,275,UR,MAR-PLATA ED GEMINIS
VALENCIA,EL PUIG DE SANTA MARIA,274,UR,MAR-PLATA ED PANTALAN
VALENCIA,EL PUIG DE SANTA MARIA,243,CL,MAS DE CABRES
VALENCIA,EL PUIG DE SANTA MARIA,40,PL,MAS NOU
VALENCIA,EL PUIG DE SANTA MARIA,305,CL,MAX AUB
VALENCIA,EL PUIG DE SANTA MARIA,188,UR,MEDICALIA GALENO
VALENCIA,EL PUIG DE SANTA MARIA,189,UR,MEDICALIA HIPOCRATES
VALENCIA,EL PUIG DE SANTA MARIA,161,CL,MEDITERRANEO
VALENCIA,EL PUIG DE SANTA MARIA,298,CL,MESTRA SALVADORA MARTINEZ
VALENCIA,EL PUIG DE SANTA MARIA,840,CL,MESTRAL
VALENCIA,EL PUIG DE SANTA MARIA,43,CL,MESTRE MIQUEL GALAN
VALENCIA,EL PUIG DE SANTA MARIA,159,CL,MESTRE RODRIGO
VALENCIA,EL PUIG DE SANTA MARIA,149,CL,MESTRE SERRANO
VALENCIA,EL PUIG DE SANTA MARIA,301,CL,MIGJORN DE
VALENCIA,EL PUIG DE SANTA MARIA,150,CL,MIGUEL HERNANDEZ
VALENCIA,EL PUIG DE SANTA MARIA,44,CL,MIQUEL SERVET
VALENCIA,EL PUIG DE SANTA MARIA,101,PD,MOLI EL
VALENCIA,EL PUIG DE SANTA MARIA,834,CL,MUSIC RAFAEL ROSELL
VALENCIA,EL PUIG DE SANTA MARIA,127,AV,MUSICO JULIO RIVELLES
VALENCIA,EL PUIG DE SANTA MARIA,314,CL,NASSIO BAYARRI
VALENCIA,EL PUIG DE SANTA MARIA,163,RD,NORD
VALENCIA,EL PUIG DE SANTA MARIA,152,CL,NOU D'OCTUBRE
VALENCIA,EL PUIG DE SANTA MARIA,330,PL,NUMERO 06
VALENCIA,EL PUIG DE SANTA MARIA,331,PL,NUMERO 08
VALENCIA,EL PUIG DE SANTA MARIA,332,PL,NUMERO 09
VALENCIA,EL PUIG DE SANTA MARIA,333,PL,NUMERO 10
VALENCIA,EL PUIG DE SANTA MARIA,107,PL,NUMERO 12
VALENCIA,EL PUIG DE SANTA MARIA,108,PL,NUMERO 13
VALENCIA,EL PUIG DE SANTA MARIA,109,PL,NUMERO 14
VALENCIA,EL PUIG DE SANTA MARIA,110,PL,NUMERO 15
VALENCIA,EL PUIG DE SANTA MARIA,111,PL,NUMERO 16
VALENCIA,EL PUIG DE SANTA MARIA,327,PL,NUMERO 19
VALENCIA,EL PUIG DE SANTA MARIA,335,PL,NUMERO 24
VALENCIA,EL PUIG DE SANTA MARIA,337,PL,NUMERO 26
VALENCIA,EL PUIG DE SANTA MARIA,341,PL,NUMERO 30
VALENCIA,EL PUIG DE SANTA MARIA,312,CL,OCTAVIO VICENT
VALENCIA,EL PUIG DE SANTA MARIA,87,CL,ORDRE DE LA MERCE
VALENCIA,EL PUIG DE SANTA MARIA,154,CL,PALLETER
VALENCIA,EL PUIG DE SANTA MARIA,191,UR,PANORAMICO
VALENCIA,EL PUIG DE SANTA MARIA,88,AV,PAU DE LA
VALENCIA,EL PUIG DE SANTA MARIA,277,CL,PEDRERA
VALENCIA,EL PUIG DE SANTA MARIA,49,PZ,PEREZ GALDOS
VALENCIA,EL PUIG DE SANTA MARIA,143,CL,PINTOR FRANCISCO RIBALTA
VALENCIA,EL PUIG DE SANTA MARIA,283,CL,PINTOR PACO ROMEU
VALENCIA,EL PUIG DE SANTA MARIA,50,CL,PINTOR PEIRO
VALENCIA,EL PUIG DE SANTA MARIA,51,CL,PINTOR PINAZO
VALENCIA,EL PUIG DE SANTA MARIA,52,CL,PINTOR SOROLLA
VALENCIA,EL PUIG DE SANTA MARIA,55,PD,PLANS
VALENCIA,EL PUIG DE SANTA MARIA,116,UR,PLANS MAR
VALENCIA,EL PUIG DE SANTA MARIA,200,UR,PLANS MAR EL CANO
VALENCIA,EL PUIG DE SANTA MARIA,115,CL,PLAY PUIG
VALENCIA,EL PUIG DE SANTA MARIA,202,CL,PLAYA A
VALENCIA,EL PUIG DE SANTA MARIA,204,CL,PLAYA B
VALENCIA,EL PUIG DE SANTA MARIA,296,UR,PLAYA-PUIG-EDIF.COLL VERD
VALENCIA,EL PUIG DE SANTA MARIA,205,UR,PLAY-PUIG COMERCIALES
VALENCIA,EL PUIG DE SANTA MARIA,276,UR,PLAY-PUIG ED AUCA
VALENCIA,EL PUIG DE SANTA MARIA,206,UR,PLAY-PUIG JUCAR
VALENCIA,EL PUIG DE SANTA MARIA,207,UR,PLAY-PUIG LES MARINES 1
VALENCIA,EL PUIG DE SANTA MARIA,208,UR,PLAY-PUIG LES MARINES 2
VALENCIA,EL PUIG DE SANTA MARIA,210,UR,PLAY-PUIG LES VILLES
VALENCIA,EL PUIG DE SANTA MARIA,211,UR,PLAY-PUIG MIJARES
VALENCIA,EL PUIG DE SANTA MARIA,212,UR,PLAY-PUIG PALANCIA
VALENCIA,EL PUIG DE SANTA MARIA,214,UR,PLAY-PUIG POBLE BLANC A
VALENCIA,EL PUIG DE SANTA MARIA,215,UR,PLAY-PUIG POBLE BLANC B1
VALENCIA,EL PUIG DE SANTA MARIA,216,UR,PLAY-PUIG POBLE BLANC B2
VALENCIA,EL PUIG DE SANTA MARIA,217,UR,PLAY-PUIG POBLE BLANC B3
VALENCIA,EL PUIG DE SANTA MARIA,213,UR,PLAY-PUIG SERPIS
VALENCIA,EL PUIG DE SANTA MARIA,844,UR,PLAY-PUIG VILLAMAR
VALENCIA,EL PUIG DE SANTA MARIA,218,UR,PLAY-PUIG ZONA DEPORTIVA
VALENCIA,EL PUIG DE SANTA MARIA,58,CL,POBLA DE FARNALS
VALENCIA,EL PUIG DE SANTA MARIA,90,CL,POETA TEODORO LLORENTE
VALENCIA,EL PUIG DE SANTA MARIA,328,PL,POLIGONO 17
VALENCIA,EL PUIG DE SANTA MARIA,102,PD,POLLANCAR
VALENCIA,EL PUIG DE SANTA MARIA,839,CL,PONENT
VALENCIA,EL PUIG DE SANTA MARIA,57,CL,PROGRES
VALENCIA,EL PUIG DE SANTA MARIA,219,UR,PROGRESO EDIFICIO
VALENCIA,EL PUIG DE SANTA MARIA,220,UR,PROGRESO TORRE
VALENCIA,EL PUIG DE SANTA MARIA,288,CL,PROYECTO Nº 1
VALENCIA,EL PUIG DE SANTA MARIA,289,CL,PROYECTO Nº 2
VALENCIA,EL PUIG DE SANTA MARIA,60,CL,PUÇOL
VALENCIA,EL PUIG DE SANTA MARIA,222,CL,PUEBLA
VALENCIA,EL PUIG DE SANTA MARIA,155,CL,PUIG DE CEBOLLA
VALENCIA,EL PUIG DE SANTA MARIA,228,UR,PUIGVAL APARCAMIENTOS
VALENCIA,EL PUIG DE SANTA MARIA,224,UR,PUIGVAL BUNGALOWS
VALENCIA,EL PUIG DE SANTA MARIA,223,UR,PUIGVAL-BENLLIURE
VALENCIA,EL PUIG DE SANTA MARIA,225,UR,PUIGVAL-CHALETS
VALENCIA,EL PUIG DE SANTA MARIA,226,UR,PUIGVAL-DUPLEX
VALENCIA,EL PUIG DE SANTA MARIA,271,UR,PUIGVAL-PINAZO
VALENCIA,EL PUIG DE SANTA MARIA,272,UR,PUIGVAL-RIBERA
VALENCIA,EL PUIG DE SANTA MARIA,227,UR,PUIGVAL-SOROLLA
VALENCIA,EL PUIG DE SANTA MARIA,229,UR,PUIGVAL-ZONA DEPORTIVA
VALENCIA,EL PUIG DE SANTA MARIA,59,CL,PURISIMA
VALENCIA,EL PUIG DE SANTA MARIA,302,CL,RAMON LLULL DE
VALENCIA,EL PUIG DE SANTA MARIA,61,CL,RAMON Y CAJAL
VALENCIA,EL PUIG DE SANTA MARIA,63,CL,REI EN JAUME
VALENCIA,EL PUIG DE SANTA MARIA,290,CL,REIAL ORDE CAVALLERS PUIG
VALENCIA,EL PUIG DE SANTA MARIA,292,CL,RENOCAR
VALENCIA,EL PUIG DE SANTA MARIA,230,CL,RINCON
VALENCIA,EL PUIG DE SANTA MARIA,306,CL,RODRIGUEZ DE TRUJILLO Y M
VALENCIA,EL PUIG DE SANTA MARIA,265,PD,ROLL MENOR
VALENCIA,EL PUIG DE SANTA MARIA,281,CL,ROTES LES
VALENCIA,EL PUIG DE SANTA MARIA,156,CL,RUPERT CHAPI
VALENCIA,EL PUIG DE SANTA MARIA,113,CL,SAGUNT
VALENCIA,EL PUIG DE SANTA MARIA,64,CL,SALVADOR GINER
VALENCIA,EL PUIG DE SANTA MARIA,165,PZ,SANCHIS GUARNER
VALENCIA,EL PUIG DE SANTA MARIA,166,CL,SANT JOAN DE RIBERA
VALENCIA,EL PUIG DE SANTA MARIA,65,CL,SANT PERE NOLASCO
VALENCIA,EL PUIG DE SANTA MARIA,66,PZ,SANT ROC
VALENCIA,EL PUIG DE SANTA MARIA,91,CL,SANT VICENT FERRER
VALENCIA,EL PUIG DE SANTA MARIA,67,CL,SANTA BARBARA
VALENCIA,EL PUIG DE SANTA MARIA,232,CL,SANTA ELVIRA
VALENCIA,EL PUIG DE SANTA MARIA,233,TR,SANTA ELVIRA
VALENCIA,EL PUIG DE SANTA MARIA,104,PD,SIERRA LARGA
VALENCIA,EL PUIG DE SANTA MARIA,326,PS,SILVESTRE D'EDETA
VALENCIA,EL PUIG DE SANTA MARIA,847,CL,SP5 CALLE 3
VALENCIA,EL PUIG DE SANTA MARIA,849,CL,SP5 CALLE 5
VALENCIA,EL PUIG DE SANTA MARIA,850,CL,SP5 CALLE 6
VALENCIA,EL PUIG DE SANTA MARIA,851,CL,SP6 CALLE 1
VALENCIA,EL PUIG DE SANTA MARIA,852,CL,SP6 CALLE 2
VALENCIA,EL PUIG DE SANTA MARIA,853,CL,SP6 CALLE 3
VALENCIA,EL PUIG DE SANTA MARIA,855,CL,SP6 CALLE 5
VALENCIA,EL PUIG DE SANTA MARIA,856,CL,SP6 CALLE 6
VALENCIA,EL PUIG DE SANTA MARIA,168,CL,TALECA
VALENCIA,EL PUIG DE SANTA MARIA,266,PD,TANCA LA
VALENCIA,EL PUIG DE SANTA MARIA,304,CL,TENERIFE
VALENCIA,EL PUIG DE SANTA MARIA,835,AV,TRAMUNTANA
VALENCIA,EL PUIG DE SANTA MARIA,280,CL,TRAVESA PERALTA
VALENCIA,EL PUIG DE SANTA MARIA,169,CL,TRENCALL
VALENCIA,EL PUIG DE SANTA MARIA,278,CL,TRILLADORA
VALENCIA,EL PUIG DE SANTA MARIA,105,AV,VALENCIA
VALENCIA,EL PUIG DE SANTA MARIA,92,AV,VERGE DE PUIG
VALENCIA,EL PUIG DE SANTA MARIA,158,CL,VICENTE ANDRES ESTELLES
VALENCIA,EL PUIG DE SANTA MARIA,841,CL,XALOC
VALENCIA,EL PUIG DE SANTA MARIA,236,UR,YALTA DOS
VALENCIA,EL PUIG DE SANTA MARIA,237,UR,YALTA UNO
VALENCIA,EL REAL DE GANDIA,103,CL,ALFREDO PEREZ COSTA
VALENCIA,EL REAL DE GANDIA,99,CL,ALMOINES
VALENCIA,EL REAL DE GANDIA,96,CL,ALQUERIETA DE L'
VALENCIA,EL REAL DE GANDIA,101,CL,BENIARJO
VALENCIA,EL REAL DE GANDIA,82,CL,BENIPEIXCAR
VALENCIA,EL REAL DE GANDIA,80,CL,BENIRREDRA
VALENCIA,EL REAL DE GANDIA,39,PD,CANTARRANA
VALENCIA,EL REAL DE GANDIA,85,CL,CASTELLO
VALENCIA,EL REAL DE GANDIA,40,CL,CEMENTERIO DE BENIPEIXCAR
VALENCIA,EL REAL DE GANDIA,5,CL,COLON
VALENCIA,EL REAL DE GANDIA,41,CL,CONSTITUCION
VALENCIA,EL REAL DE GANDIA,6,CL,CRUZ
VALENCIA,EL REAL DE GANDIA,16,PZ,D'EUGENIO
VALENCIA,EL REAL DE GANDIA,7,PZ,ESCOLANO
VALENCIA,EL REAL DE GANDIA,81,CL,FALCONERA
VALENCIA,EL REAL DE GANDIA,42,CL,FERRERIA
VALENCIA,EL REAL DE GANDIA,43,TR,FERRERIA TRAV DERECHA
VALENCIA,EL REAL DE GANDIA,89,AV,GANDIA
VALENCIA,EL REAL DE GANDIA,57,CL,GERMANIES DE LES
VALENCIA,EL REAL DE GANDIA,8,CL,ISABEL LA CATOLICA
VALENCIA,EL REAL DE GANDIA,9,CL,ISIDORO BAÑULS
VALENCIA,EL REAL DE GANDIA,87,AV,JAUME I
VALENCIA,EL REAL DE GANDIA,55,CL,JOAN ABARGUES
VALENCIA,EL REAL DE GANDIA,45,PD,JOVADA
VALENCIA,EL REAL DE GANDIA,102,CL,JOVADA
VALENCIA,EL REAL DE GANDIA,65,PD,LA SENIA
VALENCIA,EL REAL DE GANDIA,93,CL,L'ASSAGADOR DE
VALENCIA,EL REAL DE GANDIA,94,PZ,LIBERTAD LA
VALENCIA,EL REAL DE GANDIA,46,PD,L'ILLETA
VALENCIA,EL REAL DE GANDIA,24,CL,LLAURADOR VALENCIA
VALENCIA,EL REAL DE GANDIA,98,CL,L'OLIVERETA
VALENCIA,EL REAL DE GANDIA,47,CL,MAESTRO GEA
VALENCIA,EL REAL DE GANDIA,32,UR,MONTERREAL
VALENCIA,EL REAL DE GANDIA,35,UR,MONTERREY
VALENCIA,EL REAL DE GANDIA,71,CL,NOU D'OCTUBRE
VALENCIA,EL REAL DE GANDIA,90,CL,OM DE L'
VALENCIA,EL REAL DE GANDIA,12,CL,PADRE SEGISMUNDO
VALENCIA,EL REAL DE GANDIA,13,CL,PALACIO
VALENCIA,EL REAL DE GANDIA,100,CL,PALMA
VALENCIA,EL REAL DE GANDIA,28,CL,PARROCO BERENGUER
VALENCIA,EL REAL DE GANDIA,14,CL,PASCUAL REINALT
VALENCIA,EL REAL DE GANDIA,56,CL,PASCUAL SIMO
VALENCIA,EL REAL DE GANDIA,88,AV,PAU DE LA
VALENCIA,EL REAL DE GANDIA,48,BO,PIPA
VALENCIA,EL REAL DE GANDIA,75,PL,POLIGONO  1
VALENCIA,EL REAL DE GANDIA,78,PL,POLIGONO  2
VALENCIA,EL REAL DE GANDIA,91,PL,POLIGONO  3
VALENCIA,EL REAL DE GANDIA,77,PL,POLIGONO  5
VALENCIA,EL REAL DE GANDIA,38,PD,PORTELL EL
VALENCIA,EL REAL DE GANDIA,59,CL,PROYECTO 11 NS 81
VALENCIA,EL REAL DE GANDIA,72,PD,RACO DEL GAÑO
VALENCIA,EL REAL DE GANDIA,34,PD,RICON DE SAN ANTONIO
VALENCIA,EL REAL DE GANDIA,73,PD,RINCON CASA COMPANY
VALENCIA,EL REAL DE GANDIA,74,PD,RINCON DEL PORTELL
VALENCIA,EL REAL DE GANDIA,62,PD,RINCON SAGRADO CORAZON
VALENCIA,EL REAL DE GANDIA,63,CL,RIO SERPIS
VALENCIA,EL REAL DE GANDIA,104,CL,ROSARIO FRAU BORONAT
VALENCIA,EL REAL DE GANDIA,21,CL,S S PIO XII
VALENCIA,EL REAL DE GANDIA,64,CL,SAFOR
VALENCIA,EL REAL DE GANDIA,107,SU,SAGRADO CORAZON
VALENCIA,EL REAL DE GANDIA,18,CL,SAN ANTONIO
VALENCIA,EL REAL DE GANDIA,19,CL,SAN JOSE
VALENCIA,EL REAL DE GANDIA,20,CL,SAN VICENTE
VALENCIA,EL REAL DE GANDIA,2,PZ,SANT CARMELO
VALENCIA,EL REAL DE GANDIA,31,CL,SIFO DEL
VALENCIA,EL REAL DE GANDIA,23,CL,TRAVESSERA D'ALBAIDA
VALENCIA,EL REAL DE GANDIA,83,CL,ULLETS
VALENCIA,EL REAL DE GANDIA,67,CL,VALENCIA
VALENCIA,EL REAL DE GANDIA,108,CL,VELL DE XÀTIVA
VALENCIA,EL REAL DE GANDIA,95,CL,VERNISA
VALENCIA,EL REAL DE GANDIA,70,CL,VIEJO DE JATIVA
VALENCIA,EL REAL DE GANDIA,97,CL,XATIVA
VALENCIA,EMPERADOR,8,CL,18 MARZO
VALENCIA,EMPERADOR,2,PZ,AYUNTAMIENTO
VALENCIA,EMPERADOR,1,AV,BARCELONA
VALENCIA,EMPERADOR,3,CL,BARRACAS
VALENCIA,EMPERADOR,11,CL,DE LA CONSERVA
VALENCIA,EMPERADOR,9,CL,DE VALÈNCIA
VALENCIA,EMPERADOR,4,CL,MAR DEL
VALENCIA,EMPERADOR,5,CL,PELOTA DE LA
VALENCIA,EMPERADOR,7,CL,TORRETA DE LA
VALENCIA,ENGUERA,159,CL,8 DE MARZO
VALENCIA,ENGUERA,169,CL,9 DE OCTUBRE
VALENCIA,ENGUERA,65,CL,ALCALDE JOSE SARRION
VALENCIA,ENGUERA,66,CL,ALCOLEA
VALENCIA,ENGUERA,1,CL,ANGELES REINA
VALENCIA,ENGUERA,59,CL,ANTONIO MACHADO
VALENCIA,ENGUERA,165,CL,ARTEMISA
VALENCIA,ENGUERA,67,CL,AYORA
VALENCIA,ENGUERA,99,CL,BAJADA TERRERO
VALENCIA,ENGUERA,170,CL,BEATO D J M APARICIO SANZ
VALENCIA,ENGUERA,2,CL,BENALI
VALENCIA,ENGUERA,35,CL,CAYETANO
VALENCIA,ENGUERA,128,CL,CIUDAD DE MEXICO
VALENCIA,ENGUERA,176,CL,CIUDAD DE MONTILLA
VALENCIA,ENGUERA,110,CL,COLMENAS
VALENCIA,ENGUERA,89,PZ,"COMUNIDAD VALENCIANA,DE L"
VALENCIA,ENGUERA,90,AV,CONSTITUCION
VALENCIA,ENGUERA,4,PZ,CONVENTO
VALENCIA,ENGUERA,81,CL,CORREOS NAVALON ARRIBA
VALENCIA,ENGUERA,80,CL,CRISTO DE LA MONTAÑA
VALENCIA,ENGUERA,124,PZ,CURA MIGUEL LLUCH NAVALON
VALENCIA,ENGUERA,5,CL,DESAMPARADOS
VALENCIA,ENGUERA,160,CL,DIBUJANTE JOSE M PALOP
VALENCIA,ENGUERA,69,AV,DIPUTACION
VALENCIA,ENGUERA,61,DS,DISEMINADOS
VALENCIA,ENGUERA,6,CL,DIVINA PASTORA
VALENCIA,ENGUERA,7,CL,DOCTOR ALBIÑANA
VALENCIA,ENGUERA,173,CL,DOCTOR CIGES JUAN
VALENCIA,ENGUERA,11,CL,DOCTOR GOMEZ FERRER
VALENCIA,ENGUERA,57,CL,DOCTOR MUÑOZ
VALENCIA,ENGUERA,162,CL,DOCTOR MUÑOZ PEREZ
VALENCIA,ENGUERA,161,CL,DR ALFREDO ALVENTOSA
VALENCIA,ENGUERA,18,CL,EMILIO ESTRELA
VALENCIA,ENGUERA,91,CL,EMILIO GRANERO
VALENCIA,ENGUERA,116,CL,EN PROYECTO 3
VALENCIA,ENGUERA,8,CL,ENRIQUE SANCHIZ
VALENCIA,ENGUERA,3,AV,ESPAÑA
VALENCIA,ENGUERA,127,TR,FRAY FRANCISCO CABEZAS
VALENCIA,ENGUERA,119,CL,FRAY MARTIN DE PORRES
VALENCIA,ENGUERA,72,CL,FUTBOL DEL
VALENCIA,ENGUERA,56,CL,GARCIA LORCA
VALENCIA,ENGUERA,9,CL,GARNELO ALDA
VALENCIA,ENGUERA,10,CL,GARNELO FILLOL
VALENCIA,ENGUERA,12,CL,GRACIA
VALENCIA,ENGUERA,171,CL,HERMANAS MERCEDARIAS
VALENCIA,ENGUERA,73,CL,HERNANDEZ BENEDICTO
VALENCIA,ENGUERA,123,CL,HUERTA NAVALON ARR
VALENCIA,ENGUERA,129,PZ,IBAÑEZ MARIN
VALENCIA,ENGUERA,14,PZ,IGLESIA
VALENCIA,ENGUERA,163,CL,JAIME BARBERAN
VALENCIA,ENGUERA,15,CL,JOAQUIN CANET
VALENCIA,ENGUERA,16,CL,JUAN SOTO
VALENCIA,ENGUERA,17,CL,LAVADERO VIEJO
VALENCIA,ENGUERA,166,CL,MAESTRO BERNARDO MARTINEZ
VALENCIA,ENGUERA,13,CL,MAESTRO VENTURA
VALENCIA,ENGUERA,172,CL,MAG. D ANTONIO MARIN RICO
VALENCIA,ENGUERA,54,CL,MANUEL CIGES APARICIO
VALENCIA,ENGUERA,55,PZ,MANUEL TOLSA
VALENCIA,ENGUERA,19,PZ,MARTIN BARRON
VALENCIA,ENGUERA,113,CL,MATADERO
VALENCIA,ENGUERA,164,CL,MELESSE
VALENCIA,ENGUERA,86,CL,MIGUEL HERNANDEZ
VALENCIA,ENGUERA,20,CL,MOLINA
VALENCIA,ENGUERA,21,CL,MONCADA
VALENCIA,ENGUERA,70,CL,MORERAS
VALENCIA,ENGUERA,22,CL,NAVALON DE ABAJO
VALENCIA,ENGUERA,23,CL,NIÑO JESUS
VALENCIA,ENGUERA,132,PL,NUMERO 03
VALENCIA,ENGUERA,133,PL,NUMERO 04
VALENCIA,ENGUERA,135,PL,NUMERO 06
VALENCIA,ENGUERA,136,PL,NUMERO 07
VALENCIA,ENGUERA,137,PL,NUMERO 08
VALENCIA,ENGUERA,138,PL,NUMERO 09
VALENCIA,ENGUERA,185,PL,NUMERO 1
VALENCIA,ENGUERA,181,PL,NUMERO 10
VALENCIA,ENGUERA,139,PL,NUMERO 11
VALENCIA,ENGUERA,140,PL,NUMERO 12
VALENCIA,ENGUERA,141,PL,NUMERO 13
VALENCIA,ENGUERA,142,PL,NUMERO 14
VALENCIA,ENGUERA,143,PL,NUMERO 15
VALENCIA,ENGUERA,187,PL,NUMERO 16
VALENCIA,ENGUERA,189,PL,NUMERO 18
VALENCIA,ENGUERA,190,PL,NUMERO 19
VALENCIA,ENGUERA,186,PL,NUMERO 2
VALENCIA,ENGUERA,191,PL,NUMERO 20
VALENCIA,ENGUERA,144,PL,NUMERO 21
VALENCIA,ENGUERA,145,PL,NUMERO 22
VALENCIA,ENGUERA,146,PL,NUMERO 23
VALENCIA,ENGUERA,147,PL,NUMERO 24
VALENCIA,ENGUERA,148,PL,NUMERO 25
VALENCIA,ENGUERA,192,PL,NUMERO 26
VALENCIA,ENGUERA,193,PL,NUMERO 27
VALENCIA,ENGUERA,149,PL,NUMERO 28
VALENCIA,ENGUERA,150,PL,NUMERO 29
VALENCIA,ENGUERA,194,PL,NUMERO 30
VALENCIA,ENGUERA,179,PL,NUMERO 33
VALENCIA,ENGUERA,151,PL,NUMERO 35
VALENCIA,ENGUERA,198,PL,NUMERO 36
VALENCIA,ENGUERA,199,PL,NUMERO 37
VALENCIA,ENGUERA,152,PL,NUMERO 38
VALENCIA,ENGUERA,153,PL,NUMERO 40
VALENCIA,ENGUERA,201,PL,NUMERO 41
VALENCIA,ENGUERA,202,PL,NUMERO 42
VALENCIA,ENGUERA,154,PL,NUMERO 43
VALENCIA,ENGUERA,203,PL,NUMERO 44
VALENCIA,ENGUERA,204,PL,NUMERO 45
VALENCIA,ENGUERA,180,PL,NUMERO 46
VALENCIA,ENGUERA,155,PL,NUMERO 47
VALENCIA,ENGUERA,182,PL,NUMERO 48
VALENCIA,ENGUERA,205,PL,NUMERO 49
VALENCIA,ENGUERA,206,PL,NUMERO 50
VALENCIA,ENGUERA,207,PL,NUMERO 51
VALENCIA,ENGUERA,156,PL,NUMERO 53
VALENCIA,ENGUERA,157,PL,NUMERO 54
VALENCIA,ENGUERA,209,PL,NUMERO 55
VALENCIA,ENGUERA,158,PL,NUMERO 57
VALENCIA,ENGUERA,210,PL,NUMERO 66
VALENCIA,ENGUERA,211,PL,NUMERO 68
VALENCIA,ENGUERA,168,CL,"OLIVO, EL"
VALENCIA,ENGUERA,24,PZ,ORAN
VALENCIA,ENGUERA,88,CL,PALMERAS LAS
VALENCIA,ENGUERA,175,CL,PATRAIX
VALENCIA,ENGUERA,25,CL,PATRIARCAS
VALENCIA,ENGUERA,84,CL,PAZ LA
VALENCIA,ENGUERA,26,CL,PEDRO SUCIAS
VALENCIA,ENGUERA,29,CL,PEPE CIGES
VALENCIA,ENGUERA,92,CL,PEPE JUAN
VALENCIA,ENGUERA,27,CL,PILAR
VALENCIA,ENGUERA,167,CL,"PIQUET, EL"
VALENCIA,ENGUERA,212,PL,POLIGONO 58
VALENCIA,ENGUERA,213,PL,POLIGONO 59
VALENCIA,ENGUERA,214,PL,POLIGONO 63
VALENCIA,ENGUERA,28,CL,PORTAL DE ALMANSA
VALENCIA,ENGUERA,0,CL,PROC. SIMPLIFICADO
VALENCIA,ENGUERA,63,CL,PROYECTO 1 EN
VALENCIA,ENGUERA,64,CL,PROYECTO 2 EN
VALENCIA,ENGUERA,30,CL,PURISIMA DE LA
VALENCIA,ENGUERA,85,CL,RAFAEL ESTRADA
VALENCIA,ENGUERA,122,CL,REY JAIME I
VALENCIA,ENGUERA,33,CL,SAN ANTON
VALENCIA,ENGUERA,100,CL,SAN ANTON
